n,x,y,val,xT,yT
22305.0000,0.5908,-2.3699,0,NaN,NaN
22306.0000,0.6290,-2.3640,0,NaN,NaN
22307.0000,0.6584,-2.3611,0,NaN,NaN
22308.0000,0.6613,-2.3581,0,NaN,NaN
22309.0000,0.6701,-2.3552,0,NaN,NaN
22310.0000,0.6730,-2.3522,0,NaN,NaN
22311.0000,0.6525,-2.3434,0,NaN,NaN
22312.0000,0.6319,-2.3434,0,NaN,NaN
22313.0000,0.6113,-2.3316,0,NaN,NaN
22314.0000,0.5908,-2.3199,0,NaN,NaN
22315.0000,0.5731,-2.3140,0,NaN,NaN
22316.0000,0.5555,-2.3228,0,NaN,NaN
22317.0000,0.5437,-2.3316,0,NaN,NaN
22318.0000,0.5320,-2.3346,0,NaN,NaN
22319.0000,0.5202,-2.3375,0,NaN,NaN
22320.0000,0.5173,-2.3434,0,NaN,NaN
22321.0000,0.5143,-2.3493,0,NaN,NaN
22322.0000,0.5114,-2.3522,0,NaN,NaN
22323.0000,0.5261,-2.3581,0,NaN,NaN
22324.0000,0.5349,-2.3552,0,NaN,NaN
22325.0000,0.5467,-2.3581,0,NaN,NaN
22326.0000,0.5467,-2.3581,0,NaN,NaN
22327.0000,0.5467,-2.3611,0,NaN,NaN
22328.0000,0.5467,-2.3581,0,NaN,NaN
22329.0000,0.5467,-2.3552,0,NaN,NaN
22330.0000,0.5408,-2.3493,0,NaN,NaN
22331.0000,0.5320,-2.3493,0,NaN,NaN
22332.0000,0.5320,-2.3493,0,NaN,NaN
22333.0000,0.5349,-2.3522,0,NaN,NaN
22334.0000,0.5437,-2.3522,0,NaN,NaN
22335.0000,0.5496,-2.3522,0,NaN,NaN
22336.0000,0.5614,-2.3552,0,NaN,NaN
22337.0000,0.5702,-2.3522,0,NaN,NaN
22338.0000,0.5731,-2.3493,0,NaN,NaN
22339.0000,0.5761,-2.3464,0,NaN,NaN
22340.0000,0.5761,-2.3434,0,NaN,NaN
22341.0000,0.5761,-2.3493,0,NaN,NaN
22342.0000,0.5761,-2.3522,0,NaN,NaN
22343.0000,0.5731,-2.3581,0,NaN,NaN
22344.0000,0.5761,-2.3581,0,NaN,NaN
22345.0000,0.5790,-2.3581,0,NaN,NaN
22346.0000,0.5819,-2.3611,0,NaN,NaN
22347.0000,0.5761,-2.3522,0,NaN,NaN
22348.0000,0.5731,-2.3434,0,NaN,NaN
22349.0000,0.5672,-2.3405,0,NaN,NaN
22350.0000,0.5672,-2.3464,0,NaN,NaN
22351.0000,0.5614,-2.3522,0,NaN,NaN
22352.0000,0.5614,-2.3522,0,NaN,NaN
22353.0000,0.5643,-2.3581,0,NaN,NaN
22354.0000,0.5672,-2.3611,0,NaN,NaN
22355.0000,0.5702,-2.3640,0,NaN,NaN
22356.0000,0.5761,-2.3669,0,NaN,NaN
22357.0000,0.5849,-2.3699,0,NaN,NaN
22358.0000,0.5966,-2.3699,0,NaN,NaN
22359.0000,0.6025,-2.3640,0,NaN,NaN
22360.0000,0.5966,-2.3581,0,NaN,NaN
22361.0000,0.5908,-2.3581,0,NaN,NaN
22362.0000,0.5908,-2.3611,0,NaN,NaN
22363.0000,0.5996,-2.3699,0,NaN,NaN
22364.0000,0.6084,-2.3728,0,NaN,NaN
22365.0000,0.6084,-2.3728,0,NaN,NaN
22366.0000,0.6055,-2.3640,0,NaN,NaN
22367.0000,0.5996,-2.3522,0,NaN,NaN
22368.0000,0.5996,-2.3464,0,NaN,NaN
22369.0000,0.6025,-2.3464,0,NaN,NaN
22370.0000,0.6201,-2.3493,0,NaN,NaN
22371.0000,0.6348,-2.3493,0,NaN,NaN
22372.0000,0.6437,-2.3464,0,NaN,NaN
22373.0000,0.6437,-2.3434,0,NaN,NaN
22374.0000,0.6437,-2.3434,0,NaN,NaN
22375.0000,0.6407,-2.3405,0,NaN,NaN
22376.0000,0.6378,-2.3375,0,NaN,NaN
22377.0000,0.6437,-2.3287,0,NaN,NaN
22378.0000,0.6554,-2.3228,0,NaN,NaN
22379.0000,0.6642,-2.3199,0,NaN,NaN
22380.0000,0.6613,-2.3169,0,NaN,NaN
22381.0000,0.6613,-2.3258,0,NaN,NaN
22382.0000,0.6701,-2.3346,0,NaN,NaN
22383.0000,0.6760,-2.3434,0,NaN,NaN
22384.0000,0.6760,-2.3405,0,NaN,NaN
22385.0000,0.6672,-2.3316,0,NaN,NaN
22386.0000,0.6613,-2.3199,0,NaN,NaN
22387.0000,0.6642,-2.3140,0,NaN,NaN
22388.0000,0.6642,-2.3111,0,NaN,NaN
22389.0000,0.6642,-2.3111,0,NaN,NaN
22390.0000,0.6672,-2.3199,0,NaN,NaN
22391.0000,0.6760,-2.3258,0,NaN,NaN
22392.0000,0.6848,-2.3287,0,NaN,NaN
22393.0000,0.6877,-2.3199,0,NaN,NaN
22394.0000,0.6848,-2.3140,0,NaN,NaN
22395.0000,0.6907,-2.3111,0,NaN,NaN
22396.0000,0.6966,-2.3081,0,NaN,NaN
22397.0000,0.6995,-2.3052,0,NaN,NaN
22398.0000,0.6995,-2.3140,0,NaN,NaN
22399.0000,0.6966,-2.3316,0,NaN,NaN
22400.0000,0.6966,-2.3464,0,NaN,NaN
22401.0000,0.6936,-2.3522,0,NaN,NaN
22402.0000,0.6907,-2.3493,0,NaN,NaN
22403.0000,0.6907,-2.3493,0,NaN,NaN
22404.0000,0.6877,-2.3493,0,NaN,NaN
22405.0000,0.6877,-2.3405,0,NaN,NaN
22406.0000,0.6877,-2.3346,0,NaN,NaN
22407.0000,0.6877,-2.3258,0,NaN,NaN
22408.0000,0.6877,-2.3258,0,NaN,NaN
22409.0000,0.6877,-2.3258,0,NaN,NaN
22410.0000,0.6907,-2.3258,0,NaN,NaN
22411.0000,0.6877,-2.3258,0,NaN,NaN
22412.0000,0.6819,-2.3228,0,NaN,NaN
22413.0000,0.6730,-2.3199,0,NaN,NaN
22414.0000,0.6701,-2.3287,0,NaN,NaN
22415.0000,0.6672,-2.3375,0,NaN,NaN
22416.0000,0.6672,-2.3375,0,NaN,NaN
22417.0000,0.6642,-2.3258,0,NaN,NaN
22418.0000,0.6642,-2.3169,0,NaN,NaN
22419.0000,0.6672,-2.3169,0,NaN,NaN
22420.0000,0.6730,-2.3199,0,NaN,NaN
22421.0000,0.6789,-2.3169,0,NaN,NaN
22422.0000,0.6789,-2.3169,0,NaN,NaN
22423.0000,0.6789,-2.3140,0,NaN,NaN
22424.0000,0.6760,-2.3140,0,NaN,NaN
22425.0000,0.6789,-2.3111,0,NaN,NaN
22426.0000,0.6819,-2.3081,0,NaN,NaN
22427.0000,0.6819,-2.3052,0,NaN,NaN
22428.0000,0.6789,-2.3081,0,NaN,NaN
22429.0000,0.6730,-2.3081,0,NaN,NaN
22430.0000,0.6672,-2.3111,0,NaN,NaN
22431.0000,0.6613,-2.3140,0,NaN,NaN
22432.0000,0.6584,-2.3169,0,NaN,NaN
22433.0000,0.6642,-2.3081,0,NaN,NaN
22434.0000,0.6701,-2.2993,0,NaN,NaN
22435.0000,0.6760,-2.2905,0,NaN,NaN
22436.0000,0.6760,-2.2934,0,NaN,NaN
22437.0000,0.6730,-2.3022,0,NaN,NaN
22438.0000,0.6701,-2.3081,0,NaN,NaN
22439.0000,0.6672,-2.3052,0,NaN,NaN
22440.0000,0.6672,-2.3022,0,NaN,NaN
22441.0000,0.6672,-2.2963,0,NaN,NaN
22442.0000,0.6701,-2.2963,0,NaN,NaN
22443.0000,0.6701,-2.2963,0,NaN,NaN
22444.0000,0.6672,-2.2963,0,NaN,NaN
22445.0000,0.6701,-2.2934,0,NaN,NaN
22446.0000,0.6730,-2.2934,0,NaN,NaN
22447.0000,0.6760,-2.2934,0,NaN,NaN
22448.0000,0.6730,-2.3052,0,NaN,NaN
22449.0000,0.6819,-2.3140,0,NaN,NaN
22450.0000,0.6877,-2.3199,0,NaN,NaN
22451.0000,0.6936,-2.3140,0,NaN,NaN
22452.0000,0.6907,-2.3081,0,NaN,NaN
22453.0000,0.6907,-2.3081,0,NaN,NaN
22454.0000,0.6877,-2.3081,0,NaN,NaN
22455.0000,0.6877,-2.3081,0,NaN,NaN
22456.0000,0.6877,-2.3052,0,NaN,NaN
22457.0000,0.6907,-2.3052,0,NaN,NaN
22458.0000,0.6966,-2.3022,0,NaN,NaN
22459.0000,0.6966,-2.2993,0,NaN,NaN
22460.0000,0.6966,-2.3022,0,NaN,NaN
22461.0000,0.6966,-2.3111,0,NaN,NaN
22462.0000,0.6995,-2.3199,0,NaN,NaN
22463.0000,0.7024,-2.3199,0,NaN,NaN
22464.0000,0.7054,-2.3169,0,NaN,NaN
22465.0000,0.7054,-2.3140,0,NaN,NaN
22466.0000,0.7054,-2.3140,0,NaN,NaN
22467.0000,0.7054,-2.3111,0,NaN,NaN
22468.0000,0.6966,-2.3081,0,NaN,NaN
22469.0000,0.6907,-2.3022,0,NaN,NaN
22470.0000,0.6789,-2.2993,0,NaN,NaN
22471.0000,0.6789,-2.2993,0,NaN,NaN
22472.0000,0.6819,-2.2993,0,NaN,NaN
22473.0000,0.6907,-2.2993,0,NaN,NaN
22474.0000,0.6966,-2.2993,0,NaN,NaN
22475.0000,0.6966,-2.2993,0,NaN,NaN
22476.0000,0.6907,-2.2905,0,NaN,NaN
22477.0000,0.6819,-2.2846,0,NaN,NaN
22478.0000,0.6760,-2.2846,0,NaN,NaN
22479.0000,0.6730,-2.2905,0,NaN,NaN
22480.0000,0.6701,-2.2905,0,NaN,NaN
22481.0000,0.6672,-2.2875,0,NaN,NaN
22482.0000,0.6672,-2.2905,0,NaN,NaN
22483.0000,0.6672,-2.2963,0,NaN,NaN
22484.0000,0.6642,-2.3022,0,NaN,NaN
22485.0000,0.6613,-2.2934,0,NaN,NaN
22486.0000,0.6584,-2.2905,0,NaN,NaN
22487.0000,0.6584,-2.2875,0,NaN,NaN
22488.0000,0.6584,-2.2934,0,NaN,NaN
22489.0000,0.6554,-2.2993,0,NaN,NaN
22490.0000,0.6495,-2.3022,0,NaN,NaN
22491.0000,0.6437,-2.3081,0,NaN,NaN
22492.0000,0.6348,-2.3111,0,NaN,NaN
22493.0000,0.6290,-2.3081,0,NaN,NaN
22494.0000,0.6201,-2.3022,0,NaN,NaN
22495.0000,0.6113,-2.2963,0,NaN,NaN
22496.0000,0.6084,-2.2934,0,NaN,NaN
22497.0000,0.5996,-2.2905,0,NaN,NaN
22498.0000,0.5908,-2.2905,0,NaN,NaN
22499.0000,0.5849,-2.2934,0,NaN,NaN
22500.0000,0.5849,-2.2963,0,NaN,NaN
22501.0000,0.5849,-2.2993,0,NaN,NaN
22502.0000,0.5849,-2.2993,0,NaN,NaN
22503.0000,0.5849,-2.2963,0,NaN,NaN
22504.0000,0.5878,-2.2963,0,NaN,NaN
22505.0000,0.5878,-2.2934,0,NaN,NaN
22506.0000,0.5849,-2.2875,0,NaN,NaN
22507.0000,0.5761,-2.2846,0,NaN,NaN
22508.0000,0.5702,-2.2816,0,NaN,NaN
22509.0000,0.5702,-2.2787,0,NaN,NaN
22510.0000,0.5672,-2.2758,0,NaN,NaN
22511.0000,0.5672,-2.2758,0,NaN,NaN
22512.0000,0.5672,-2.2758,0,NaN,NaN
22513.0000,0.5672,-2.2816,0,NaN,NaN
22514.0000,0.5672,-2.2875,0,NaN,NaN
22515.0000,0.5702,-2.2905,0,NaN,NaN
22516.0000,0.5731,-2.2934,0,NaN,NaN
22517.0000,0.5672,-2.2963,0,NaN,NaN
22518.0000,0.5614,-2.2963,0,NaN,NaN
22519.0000,0.5555,-2.2993,0,NaN,NaN
22520.0000,0.5526,-2.3022,0,NaN,NaN
22521.0000,0.5526,-2.3052,0,NaN,NaN
22522.0000,0.5526,-2.3052,0,NaN,NaN
22523.0000,0.5526,-2.3052,0,NaN,NaN
22524.0000,0.5555,-2.3052,0,NaN,NaN
22525.0000,0.5555,-2.3052,0,NaN,NaN
22526.0000,0.5555,-2.3081,0,NaN,NaN
22527.0000,0.5526,-2.3022,0,NaN,NaN
22528.0000,0.5467,-2.2963,0,NaN,NaN
22529.0000,0.5437,-2.2934,0,NaN,NaN
22530.0000,0.5496,-2.2934,0,NaN,NaN
22531.0000,0.5614,-2.2934,0,NaN,NaN
22532.0000,0.5702,-2.2905,0,NaN,NaN
22533.0000,0.5672,-2.2905,0,NaN,NaN
22534.0000,0.5643,-2.2905,0,NaN,NaN
22535.0000,0.5643,-2.2905,0,NaN,NaN
22536.0000,0.5643,-2.2905,0,NaN,NaN
22537.0000,0.5643,-2.2905,0,NaN,NaN
22538.0000,0.5702,-2.2905,0,NaN,NaN
22539.0000,0.5761,-2.2905,0,NaN,NaN
22540.0000,0.5790,-2.2963,0,NaN,NaN
22541.0000,0.5790,-2.3022,0,NaN,NaN
22542.0000,0.5790,-2.3111,0,NaN,NaN
22543.0000,0.5790,-2.3169,0,NaN,NaN
22544.0000,0.5790,-2.3169,0,NaN,NaN
22545.0000,0.5790,-2.3140,0,NaN,NaN
22546.0000,0.5761,-2.3111,0,NaN,NaN
22547.0000,0.5731,-2.3052,0,NaN,NaN
22548.0000,0.5731,-2.3022,0,NaN,NaN
22549.0000,0.5702,-2.2993,0,NaN,NaN
22550.0000,0.5672,-2.3022,0,NaN,NaN
22551.0000,0.5614,-2.3022,0,NaN,NaN
22552.0000,0.5555,-2.3052,0,NaN,NaN
22553.0000,0.5496,-2.3022,0,NaN,NaN
22554.0000,0.5526,-2.3022,0,NaN,NaN
22555.0000,0.5555,-2.2993,0,NaN,NaN
22556.0000,0.5643,-2.3052,0,NaN,NaN
22557.0000,0.5702,-2.3140,0,NaN,NaN
22558.0000,0.5643,-2.3199,0,NaN,NaN
22559.0000,0.5584,-2.3199,0,NaN,NaN
22560.0000,0.5526,-2.3169,0,NaN,NaN
22561.0000,0.5526,-2.3111,0,NaN,NaN
22562.0000,0.5526,-2.3111,0,NaN,NaN
22563.0000,0.5555,-2.3140,0,NaN,NaN
22564.0000,0.5584,-2.3140,0,NaN,NaN
22565.0000,0.5614,-2.3140,0,NaN,NaN
22566.0000,0.5584,-2.3140,0,NaN,NaN
22567.0000,0.5584,-2.3140,0,NaN,NaN
22568.0000,0.5643,-2.3140,0,NaN,NaN
22569.0000,0.5702,-2.3169,0,NaN,NaN
22570.0000,0.5702,-2.3228,0,NaN,NaN
22571.0000,0.5702,-2.3287,0,NaN,NaN
22572.0000,0.5702,-2.3346,0,NaN,NaN
22573.0000,0.5643,-2.3346,0,NaN,NaN
22574.0000,0.5584,-2.3316,0,NaN,NaN
22575.0000,0.5526,-2.3287,0,NaN,NaN
22576.0000,0.5526,-2.3258,0,NaN,NaN
22577.0000,0.5614,-2.3287,0,NaN,NaN
22578.0000,0.5731,-2.3287,0,NaN,NaN
22579.0000,0.5966,-2.3258,0,NaN,NaN
22580.0000,0.6113,-2.3199,0,NaN,NaN
22581.0000,0.6201,-2.3140,0,NaN,NaN
22582.0000,0.5966,-2.3081,0,NaN,NaN
22583.0000,0.5584,-2.3081,0,NaN,NaN
22584.0000,0.4673,-2.3169,0,NaN,NaN
22585.0000,0.3292,-2.3258,0,NaN,NaN
22586.0000,0.1440,-2.3287,0,NaN,NaN
22587.0000,-0.0206,-2.3228,0,NaN,NaN
22588.0000,-0.1734,-2.3169,0,NaN,NaN
22589.0000,-0.3439,-2.3169,0,NaN,NaN
22590.0000,-0.5819,-2.3140,0,NaN,NaN
22591.0000,-0.8699,-2.3022,0,NaN,NaN
22592.0000,-1.1285,-2.2905,0,NaN,NaN
22593.0000,-1.3665,-2.2787,0,NaN,NaN
22594.0000,-1.5486,-2.2552,0,NaN,NaN
22595.0000,-1.7747,-2.2228,0,NaN,NaN
22596.0000,-1.9861,-2.1875,0,NaN,NaN
22597.0000,-2.1798,-2.1639,0,NaN,NaN
22598.0000,-2.3266,-2.1316,0,NaN,NaN
22599.0000,-2.4527,-2.1022,0,NaN,NaN
22600.0000,-2.5906,-2.0727,0,NaN,NaN
22601.0000,-2.7343,-2.0462,0,NaN,NaN
22602.0000,-2.8428,-2.0227,0,NaN,NaN
22603.0000,-2.9044,-2.0050,0,NaN,NaN
22604.0000,-2.9190,-2.0080,0,NaN,NaN
22605.0000,-2.9513,-2.0109,0,NaN,NaN
22606.0000,-3.0128,-2.0080,0,NaN,NaN
22607.0000,-3.0861,-1.9992,0,NaN,NaN
22608.0000,-3.1594,-1.9933,0,NaN,NaN
22609.0000,-3.2268,-1.9933,0,NaN,NaN
22610.0000,-3.2854,-2.0021,0,NaN,NaN
22611.0000,-3.3234,-2.0080,0,NaN,NaN
22612.0000,-3.3352,-2.0198,0,NaN,NaN
22613.0000,-3.3410,-2.0286,0,NaN,NaN
22614.0000,-3.3264,-2.0374,0,NaN,NaN
22615.0000,-3.2971,-2.0404,0,NaN,NaN
22616.0000,-3.2678,-2.0433,0,NaN,NaN
22617.0000,-3.2502,-2.0433,0,NaN,NaN
22618.0000,-3.2209,-2.0404,0,NaN,NaN
22619.0000,-3.1916,-2.0374,0,NaN,NaN
22620.0000,-3.1594,-2.0404,0,NaN,NaN
22621.0000,-3.1506,-2.0462,0,NaN,NaN
22622.0000,-3.1359,-2.0492,0,NaN,NaN
22623.0000,-3.1242,-2.0492,0,NaN,NaN
22624.0000,-3.1125,-2.0492,0,NaN,NaN
22625.0000,-3.1066,-2.0521,0,NaN,NaN
22626.0000,-3.0978,-2.0551,0,NaN,NaN
22627.0000,-3.0920,-2.0580,0,NaN,NaN
22628.0000,-3.0861,-2.0551,0,NaN,NaN
22629.0000,-3.0802,-2.0551,0,NaN,NaN
22630.0000,-3.0773,-2.0610,0,NaN,NaN
22631.0000,-3.0773,-2.0668,0,NaN,NaN
22632.0000,-3.0832,-2.0757,0,NaN,NaN
22633.0000,-3.0832,-2.0786,0,NaN,NaN
22634.0000,-3.0802,-2.0845,0,NaN,NaN
22635.0000,-3.0802,-2.0904,0,NaN,NaN
22636.0000,-3.0832,-2.0992,0,NaN,NaN
22637.0000,-3.0890,-2.1022,0,NaN,NaN
22638.0000,-3.0978,-2.1022,0,NaN,NaN
22639.0000,-3.1066,-2.0963,0,NaN,NaN
22640.0000,-3.1125,-2.0933,0,NaN,NaN
22641.0000,-3.1066,-2.0933,0,NaN,NaN
22642.0000,-3.1008,-2.0933,0,NaN,NaN
22643.0000,-3.0949,-2.0904,0,NaN,NaN
22644.0000,-3.0978,-2.0845,0,NaN,NaN
22645.0000,-3.0978,-2.0816,0,NaN,NaN
22646.0000,-3.0949,-2.0816,0,NaN,NaN
22647.0000,-3.0920,-2.0816,0,NaN,NaN
22648.0000,-3.0920,-2.0874,0,NaN,NaN
22649.0000,-3.0920,-2.0933,0,NaN,NaN
22650.0000,-3.0920,-2.1051,0,NaN,NaN
22651.0000,-3.0949,-2.1080,0,NaN,NaN
22652.0000,-3.0949,-2.1080,0,NaN,NaN
22653.0000,-3.0949,-2.1080,0,NaN,NaN
22654.0000,-3.0949,-2.0992,0,NaN,NaN
22655.0000,-3.0920,-2.0874,0,NaN,NaN
22656.0000,-3.0949,-2.0933,0,NaN,NaN
22657.0000,-3.0949,-2.1080,0,NaN,NaN
22658.0000,-3.0920,-2.1228,0,NaN,NaN
22659.0000,-3.0861,-2.1139,0,NaN,NaN
22660.0000,-3.0861,-2.1080,0,NaN,NaN
22661.0000,-3.0920,-2.1022,0,NaN,NaN
22662.0000,-3.1008,-2.0963,0,NaN,NaN
22663.0000,-3.1066,-2.0933,0,NaN,NaN
22664.0000,-3.1154,-2.0963,0,NaN,NaN
22665.0000,-3.1183,-2.1022,0,NaN,NaN
22666.0000,-3.1154,-2.1080,0,NaN,NaN
22667.0000,-3.1096,-2.1110,0,NaN,NaN
22668.0000,-3.1008,-2.1139,0,NaN,NaN
22669.0000,-3.0949,-2.1198,0,NaN,NaN
22670.0000,-3.0949,-2.1228,0,NaN,NaN
22671.0000,-3.0949,-2.1257,0,NaN,NaN
22672.0000,-3.0949,-2.1169,0,NaN,NaN
22673.0000,-3.0949,-2.1080,0,NaN,NaN
22674.0000,-3.0978,-2.0992,0,NaN,NaN
22675.0000,-3.0978,-2.0963,0,NaN,NaN
22676.0000,-3.0978,-2.0992,0,NaN,NaN
22677.0000,-3.0978,-2.1051,0,NaN,NaN
22678.0000,-3.0949,-2.1110,0,NaN,NaN
22679.0000,-3.0920,-2.1110,0,NaN,NaN
22680.0000,-3.0920,-2.1139,0,NaN,NaN
22681.0000,-3.0949,-2.1139,0,NaN,NaN
22682.0000,-3.0978,-2.1139,0,NaN,NaN
22683.0000,-3.0978,-2.1169,0,NaN,NaN
22684.0000,-3.1008,-2.1169,0,NaN,NaN
22685.0000,-3.1037,-2.1139,0,NaN,NaN
22686.0000,-3.1008,-2.1139,0,NaN,NaN
22687.0000,-3.0978,-2.1139,0,NaN,NaN
22688.0000,-3.0920,-2.1286,0,NaN,NaN
22689.0000,-3.0949,-2.1375,0,NaN,NaN
22690.0000,-3.1008,-2.1433,0,NaN,NaN
22691.0000,-3.1066,-2.1375,0,NaN,NaN
22692.0000,-3.1096,-2.1286,0,NaN,NaN
22693.0000,-3.1096,-2.1228,0,NaN,NaN
22694.0000,-3.1096,-2.1228,0,NaN,NaN
22695.0000,-3.1096,-2.1257,0,NaN,NaN
22696.0000,-3.1096,-2.1316,0,NaN,NaN
22697.0000,-3.1096,-2.1375,0,NaN,NaN
22698.0000,-3.1125,-2.1375,0,NaN,NaN
22699.0000,-3.1154,-2.1345,0,NaN,NaN
22700.0000,-3.1154,-2.1316,0,NaN,NaN
22701.0000,-3.1096,-2.1316,0,NaN,NaN
22702.0000,-3.1066,-2.1404,0,NaN,NaN
22703.0000,-3.1096,-2.1492,0,NaN,NaN
22704.0000,-3.1125,-2.1610,0,NaN,NaN
22705.0000,-3.1125,-2.1610,0,NaN,NaN
22706.0000,-3.1183,-2.1639,0,NaN,NaN
22707.0000,-3.1213,-2.1669,0,NaN,NaN
22708.0000,-3.1213,-2.1639,0,NaN,NaN
22709.0000,-3.1213,-2.1610,0,NaN,NaN
22710.0000,-3.1242,-2.1551,0,NaN,NaN
22711.0000,-3.1271,-2.1492,0,NaN,NaN
22712.0000,-3.1301,-2.1433,0,NaN,NaN
22713.0000,-3.1330,-2.1375,0,NaN,NaN
22714.0000,-3.1330,-2.1375,0,NaN,NaN
22715.0000,-3.1330,-2.1375,0,NaN,NaN
22716.0000,-3.1359,-2.1375,0,NaN,NaN
22717.0000,-3.1389,-2.1345,0,NaN,NaN
22718.0000,-3.1389,-2.1286,0,NaN,NaN
22719.0000,-3.1359,-2.1257,0,NaN,NaN
22720.0000,-3.1301,-2.1286,0,NaN,NaN
22721.0000,-3.1301,-2.1345,0,NaN,NaN
22722.0000,-3.1359,-2.1404,0,NaN,NaN
22723.0000,-3.1389,-2.1404,0,NaN,NaN
22724.0000,-3.1418,-2.1345,0,NaN,NaN
22725.0000,-3.1447,-2.1286,0,NaN,NaN
22726.0000,-3.1447,-2.1257,0,NaN,NaN
22727.0000,-3.1447,-2.1257,0,NaN,NaN
22728.0000,-3.1389,-2.1257,0,NaN,NaN
22729.0000,-3.1389,-2.1316,0,NaN,NaN
22730.0000,-3.1359,-2.1375,0,NaN,NaN
22731.0000,-3.1330,-2.1404,0,NaN,NaN
22732.0000,-3.1389,-2.1345,0,NaN,NaN
22733.0000,-3.1477,-2.1375,0,NaN,NaN
22734.0000,-3.1564,-2.1404,0,NaN,NaN
22735.0000,-3.1594,-2.1433,0,NaN,NaN
22736.0000,-3.1652,-2.1404,0,NaN,NaN
22737.0000,-3.1682,-2.1375,0,NaN,NaN
22738.0000,-3.1711,-2.1316,0,NaN,NaN
22739.0000,-3.1711,-2.1286,0,NaN,NaN
22740.0000,-3.1711,-2.1345,0,NaN,NaN
22741.0000,-3.1711,-2.1433,0,NaN,NaN
22742.0000,-3.1740,-2.1492,0,NaN,NaN
22743.0000,-3.1770,-2.1433,0,NaN,NaN
22744.0000,-3.1828,-2.1375,0,NaN,NaN
22745.0000,-3.1916,-2.1345,0,NaN,NaN
22746.0000,-3.2004,-2.1316,0,NaN,NaN
22747.0000,-3.2121,-2.1316,0,NaN,NaN
22748.0000,-3.2150,-2.1316,0,NaN,NaN
22749.0000,-3.2121,-2.1316,0,NaN,NaN
22750.0000,-3.2092,-2.1345,0,NaN,NaN
22751.0000,-3.2033,-2.1433,0,NaN,NaN
22752.0000,-3.2033,-2.1522,0,NaN,NaN
22753.0000,-3.2033,-2.1551,0,NaN,NaN
22754.0000,-3.2063,-2.1522,0,NaN,NaN
22755.0000,-3.2092,-2.1522,0,NaN,NaN
22756.0000,-3.2092,-2.1551,0,NaN,NaN
22757.0000,-3.2209,-2.1551,0,NaN,NaN
22758.0000,-3.2297,-2.1551,0,NaN,NaN
22759.0000,-3.2414,-2.1522,0,NaN,NaN
22760.0000,-3.2443,-2.1522,0,NaN,NaN
22761.0000,-3.2502,-2.1522,0,NaN,NaN
22762.0000,-3.2502,-2.1433,0,NaN,NaN
22763.0000,-3.2473,-2.1345,0,NaN,NaN
22764.0000,-3.2473,-2.1257,0,NaN,NaN
22765.0000,-3.2443,-2.1286,0,NaN,NaN
22766.0000,-3.2385,-2.1316,0,NaN,NaN
22767.0000,-3.2297,-2.1375,0,NaN,NaN
22768.0000,-3.2238,-2.1404,0,NaN,NaN
22769.0000,-3.2268,-2.1404,0,NaN,NaN
22770.0000,-3.2326,-2.1375,0,NaN,NaN
22771.0000,-3.2326,-2.1316,0,NaN,NaN
22772.0000,-3.2268,-2.1286,0,NaN,NaN
22773.0000,-3.2209,-2.1198,0,NaN,NaN
22774.0000,-3.2121,-2.1139,0,NaN,NaN
22775.0000,-3.2121,-2.1110,0,NaN,NaN
22776.0000,-3.2121,-2.1139,0,NaN,NaN
22777.0000,-3.2033,-2.1169,0,NaN,NaN
22778.0000,-3.1887,-2.1228,0,NaN,NaN
22779.0000,-3.1740,-2.1257,0,NaN,NaN
22780.0000,-3.1711,-2.1228,0,NaN,NaN
22781.0000,-3.1652,-2.1139,0,NaN,NaN
22782.0000,-3.1594,-2.1080,0,NaN,NaN
22783.0000,-3.1535,-2.1110,0,NaN,NaN
22784.0000,-3.1506,-2.1139,0,NaN,NaN
22785.0000,-3.1506,-2.1198,0,NaN,NaN
22786.0000,-3.1418,-2.1228,0,NaN,NaN
22787.0000,-3.1359,-2.1257,0,NaN,NaN
22788.0000,-3.1301,-2.1257,0,NaN,NaN
22789.0000,-3.1301,-2.1257,0,NaN,NaN
22790.0000,-3.1242,-2.1257,0,NaN,NaN
22791.0000,-3.1183,-2.1286,0,NaN,NaN
22792.0000,-3.1154,-2.1286,0,NaN,NaN
22793.0000,-3.1154,-2.1286,0,NaN,NaN
22794.0000,-3.1096,-2.1286,0,NaN,NaN
22795.0000,-3.1037,-2.1316,0,NaN,NaN
22796.0000,-3.0949,-2.1345,0,NaN,NaN
22797.0000,-3.0949,-2.1375,0,NaN,NaN
22798.0000,-3.0920,-2.1345,0,NaN,NaN
22799.0000,-3.0890,-2.1316,0,NaN,NaN
22800.0000,-3.0920,-2.1316,0,NaN,NaN
22801.0000,-3.0978,-2.1345,0,NaN,NaN
22802.0000,-3.1037,-2.1345,0,NaN,NaN
22803.0000,-3.1066,-2.1375,0,NaN,NaN
22804.0000,-3.1066,-2.1286,0,NaN,NaN
22805.0000,-3.1066,-2.1198,0,NaN,NaN
22806.0000,-3.1037,-2.1110,0,NaN,NaN
22807.0000,-3.1008,-2.1110,0,NaN,NaN
22808.0000,-3.0978,-2.1139,0,NaN,NaN
22809.0000,-3.0920,-2.1228,0,NaN,NaN
22810.0000,-3.0890,-2.1316,0,NaN,NaN
22811.0000,-3.0861,-2.1345,0,NaN,NaN
22812.0000,-3.0832,-2.1316,0,NaN,NaN
22813.0000,-3.0773,-2.1257,0,NaN,NaN
